left,right,isBlink,Luminance,Labels,PID,Averaged Sampling Rate
44.56329917907715,46.939586003621415,0,lowlux,nothing,07,162.18454632690705
44.55965042114258,46.70107078552246,0,lowlux,nothing,07,162.18454632690705
44.46266746520996,46.80597305297852,0,lowlux,nothing,07,162.18454632690705
44.365684509277344,46.8525333404541,0,lowlux,nothing,07,162.18454632690705
44.521979014078774,46.89909362792969,0,lowlux,nothing,07,162.18454632690705
44.67827351888021,46.920841217041016,0,lowlux,nothing,07,162.18454632690705
44.83456802368164,46.91376304626465,0,lowlux,nothing,07,162.18454632690705
44.68073654174805,46.90668487548828,0,lowlux,nothing,07,162.18454632690705
44.52690505981445,46.94763056437174,0,lowlux,nothing,07,162.18454632690705
44.37744903564453,46.98857625325521,0,lowlux,nothing,07,162.18454632690705
44.40040969848633,47.02952194213867,0,lowlux,nothing,07,162.18454632690705
44.423370361328125,47.13555908203125,0,lowlux,nothing,07,162.18454632690705
44.40490214029948,47.24159622192383,0,lowlux,nothing,07,162.18454632690705
44.386433919270836,47.35202407836914,0,lowlux,nothing,07,162.18454632690705
44.36796569824219,47.05715560913086,0,lowlux,nothing,07,162.18454632690705
44.4040641784668,46.76228713989258,0,lowlux,nothing,07,162.18454632690705
44.440162658691406,46.58319091796875,0,lowlux,nothing,07,162.18454632690705
44.33322715759277,46.40409469604492,0,lowlux,nothing,07,162.18454632690705
44.22629165649414,46.58638572692871,0,lowlux,nothing,07,162.18454632690705
44.10432815551758,46.7686767578125,0,lowlux,nothing,07,162.18454632690705
43.982364654541016,46.7719669342041,0,lowlux,nothing,07,162.18454632690705
44.09594917297363,46.7752571105957,0,lowlux,nothing,07,162.18454632690705
44.20953369140625,46.73559379577637,0,lowlux,nothing,07,162.18454632690705
44.07106971740723,46.69593048095703,0,lowlux,nothing,07,162.18454632690705
43.9326057434082,46.66226768493652,0,lowlux,nothing,07,162.18454632690705
43.89790153503418,46.628604888916016,0,lowlux,nothing,07,162.18454632690705
43.86319732666016,46.54498418172201,0,lowlux,nothing,07,162.18454632690705
44.22798538208008,46.46136347452799,0,lowlux,nothing,07,162.18454632690705
44.161720275878906,46.377742767333984,0,lowlux,nothing,07,162.18454632690705
44.09545516967773,46.449872970581055,0,lowlux,nothing,07,162.18454632690705
44.00219090779622,46.522003173828125,0,lowlux,nothing,07,162.18454632690705
43.90892664591471,46.242950439453125,0,lowlux,nothing,07,162.18454632690705
43.8156623840332,46.14742533365885,0,lowlux,nothing,07,162.18454632690705
44.43730545043945,46.051900227864586,0,lowlux,nothing,07,162.18454632690705
44.4986686706543,45.95637512207031,0,lowlux,nothing,07,162.18454632690705
44.56003189086914,45.98236083984375,0,lowlux,nothing,07,162.18454632690705
44.15663719177246,46.00834655761719,0,lowlux,nothing,07,162.18454632690705
43.75324249267578,46.40348434448242,0,lowlux,nothing,07,162.18454632690705
44.070112228393555,46.798622131347656,0,lowlux,nothing,07,162.18454632690705
44.38698196411133,46.64089393615723,0,lowlux,nothing,07,162.18454632690705
44.48698425292969,46.4831657409668,0,lowlux,nothing,07,162.18454632690705
44.58698654174805,46.4150333404541,0,lowlux,nothing,07,162.18454632690705
44.28169059753418,46.346900939941406,0,lowlux,nothing,07,162.18454632690705
43.97639465332031,46.46240043640137,0,lowlux,nothing,07,162.18454632690705
44.126834869384766,46.57789993286133,0,lowlux,nothing,07,162.18454632690705
44.27727508544922,46.47731971740723,0,lowlux,nothing,07,162.18454632690705
44.38626480102539,46.376739501953125,0,lowlux,nothing,07,162.18454632690705
44.49525451660156,46.28491973876953,0,lowlux,nothing,07,162.18454632690705
44.47547149658203,46.19309997558594,0,lowlux,nothing,07,162.18454632690705
44.4556884765625,46.236345291137695,0,lowlux,nothing,07,162.18454632690705
44.21861457824707,46.27959060668945,0,lowlux,nothing,07,162.18454632690705
43.98154067993164,46.17593574523926,0,lowlux,nothing,07,162.18454632690705
44.13450241088867,46.07228088378906,0,lowlux,nothing,07,162.18454632690705
44.2874641418457,46.02963829040527,0,lowlux,nothing,07,162.18454632690705
44.04508018493652,45.98699569702149,0,lowlux,nothing,07,162.18454632690705
43.802696228027344,46.16085433959961,0,lowlux,nothing,07,162.18454632690705
44.06132888793945,46.33471298217773,0,lowlux,nothing,07,162.18454632690705
44.31996154785156,46.247663497924805,0,lowlux,nothing,07,162.18454632690705
44.159868240356445,46.16061401367188,0,lowlux,nothing,07,162.18454632690705
43.99977493286133,46.13043403625488,0,lowlux,nothing,07,162.18454632690705
43.888492584228516,46.10025405883789,0,lowlux,nothing,07,162.18454632690705
43.7772102355957,46.14853858947754,0,lowlux,nothing,07,162.18454632690705
43.74949645996094,46.19682312011719,0,lowlux,nothing,07,162.18454632690705
43.72178268432617,46.38954734802246,0,lowlux,nothing,07,162.18454632690705
44.01789474487305,46.58227157592773,0,lowlux,nothing,07,162.18454632690705
44.31400680541992,46.4681282043457,0,lowlux,nothing,07,162.18454632690705
44.33101272583008,46.35398483276367,0,lowlux,nothing,07,162.18454632690705
44.34801864624024,46.5206184387207,0,lowlux,nothing,07,162.18454632690705
44.0507984161377,46.68725204467773,0,lowlux,nothing,07,162.18454632690705
43.75357818603516,46.7519474029541,0,lowlux,nothing,07,162.18454632690705
43.99143028259277,46.81664276123047,0,lowlux,nothing,07,162.18454632690705
44.22928237915039,46.78940773010254,0,lowlux,nothing,07,162.18454632690705
44.27058792114258,46.76217269897461,0,lowlux,nothing,07,162.18454632690705
44.311893463134766,46.445810317993164,0,lowlux,nothing,07,162.18454632690705
44.6209716796875,46.12944793701172,0,lowlux,nothing,07,162.18454632690705
44.16028594970703,46.17824935913086,0,lowlux,nothing,07,162.18454632690705
44.51066970825195,46.22705078125,0,lowlux,nothing,07,162.18454632690705
44.09128952026367,45.995561599731445,0,lowlux,nothing,07,162.18454632690705
43.994686126708984,45.76407241821289,0,lowlux,nothing,07,162.18454632690705
43.8980827331543,46.136138916015625,0,lowlux,nothing,07,162.18454632690705
43.83648490905762,46.50820541381836,0,lowlux,nothing,07,162.18454632690705
43.77488708496094,46.49149131774902,0,lowlux,nothing,07,162.18454632690705
44.013275146484375,46.47477722167969,0,lowlux,nothing,07,162.18454632690705
44.25166320800781,46.2808895111084,0,lowlux,nothing,07,162.18454632690705
44.03527069091797,46.08700180053711,0,lowlux,nothing,07,162.18454632690705
43.818878173828125,46.05838394165039,0,lowlux,nothing,07,162.18454632690705
43.88637924194336,46.02976608276367,0,lowlux,nothing,07,162.18454632690705
43.953880310058594,45.91687202453613,0,lowlux,nothing,07,162.18454632690705
43.94338035583496,45.803977966308594,0,lowlux,nothing,07,162.18454632690705
43.93288040161133,45.86021614074707,0,lowlux,nothing,07,162.18454632690705
43.94540214538574,45.91645431518555,0,lowlux,nothing,07,162.18454632690705
43.95792388916016,45.961496353149414,0,lowlux,nothing,07,162.18454632690705
44.1175422668457,46.00653839111328,0,lowlux,nothing,07,162.18454632690705
44.27716064453125,45.9771728515625,0,lowlux,nothing,07,162.18454632690705
44.09927177429199,45.94780731201172,0,lowlux,nothing,07,162.18454632690705
43.921382904052734,46.332096099853516,0,lowlux,nothing,07,162.18454632690705
43.89490509033203,46.71638488769531,0,lowlux,nothing,07,162.18454632690705
43.86842727661133,46.51322555541992,0,lowlux,nothing,07,162.18454632690705
43.779170989990234,46.31006622314453,0,lowlux,nothing,07,162.18454632690705
43.68991470336914,46.47653770446777,0,lowlux,nothing,07,162.18454632690705
43.99836540222168,46.643009185791016,0,lowlux,nothing,07,162.18454632690705
44.30681610107422,46.584028244018555,0,lowlux,nothing,07,162.18454632690705
44.16392707824707,46.525047302246094,0,lowlux,nothing,07,162.18454632690705
44.02103805541992,46.590078353881836,0,lowlux,nothing,07,162.18454632690705
44.19864845275879,46.65510940551758,0,lowlux,nothing,07,162.18454632690705
44.376258850097656,46.5009651184082,0,lowlux,nothing,07,162.18454632690705
44.1781120300293,46.34682083129883,0,lowlux,nothing,07,162.18454632690705
43.97996520996094,46.43780517578125,0,lowlux,nothing,07,162.18454632690705
43.987548828125,46.52878952026367,0,lowlux,nothing,07,162.18454632690705
43.99513244628906,46.49727249145508,0,lowlux,nothing,07,162.18454632690705
44.3973503112793,46.465755462646484,0,lowlux,nothing,07,162.18454632690705
44.45359675089518,46.43423843383789,0,lowlux,nothing,07,162.18454632690705
44.50984319051107,46.72952651977539,0,lowlux,nothing,07,162.18454632690705
44.56608963012695,46.712974548339844,0,lowlux,nothing,07,162.18454632690705
44.331125259399414,46.6964225769043,0,lowlux,nothing,07,162.18454632690705
44.09616088867188,46.42450078328451,0,lowlux,nothing,07,162.18454632690705
44.692867279052734,46.15257898966471,0,lowlux,nothing,07,162.18454632690705
44.58891677856445,45.88065719604492,0,lowlux,nothing,07,162.18454632690705
44.48496627807617,45.81960868835449,0,lowlux,nothing,07,162.18454632690705
44.32526397705078,45.75856018066406,0,lowlux,nothing,07,162.18454632690705
44.16556167602539,46.06635284423828,0,lowlux,nothing,07,162.18454632690705
44.15986251831055,46.3741455078125,0,lowlux,nothing,07,162.18454632690705
44.1541633605957,46.41663932800293,0,lowlux,nothing,07,162.18454632690705
44.19508743286133,46.45913314819336,0,lowlux,nothing,07,162.18454632690705
44.23601150512695,46.15215301513672,0,lowlux,nothing,07,162.18454632690705
44.27693557739258,46.10602823893229,0,lowlux,nothing,07,162.18454632690705
43.77757263183594,46.05990346272787,0,lowlux,nothing,07,162.18454632690705
43.96279335021973,46.01377868652344,0,lowlux,nothing,07,162.18454632690705
44.14801406860352,46.22029685974121,0,lowlux,nothing,07,162.18454632690705
44.15129280090332,46.42681503295898,0,lowlux,nothing,07,162.18454632690705
44.154571533203125,46.22361183166503,0,lowlux,nothing,07,162.18454632690705
44.28483581542969,46.02040863037109,0,lowlux,nothing,07,162.18454632690705
44.41510009765625,46.53435897827149,0,lowlux,nothing,07,162.18454632690705
44.54536437988281,46.40375391642253,0,lowlux,nothing,07,162.18454632690705
43.77748107910156,46.27314885457357,0,lowlux,nothing,07,162.18454632690705
43.88084411621094,46.14254379272461,0,lowlux,nothing,07,162.18454632690705
43.98420715332031,46.35557174682617,0,lowlux,nothing,07,162.18454632690705
44.08757019042969,46.40693664550781,0,lowlux,nothing,07,162.18454632690705
43.847307205200195,46.45830154418945,0,lowlux,nothing,07,162.18454632690705
43.6070442199707,46.5137825012207,0,lowlux,nothing,07,162.18454632690705
43.75556564331055,46.56926345825195,0,lowlux,nothing,07,162.18454632690705
43.90408706665039,46.48752021789551,0,lowlux,nothing,07,162.18454632690705
44.1498908996582,46.40577697753906,0,lowlux,nothing,07,162.18454632690705
44.04606819152832,46.25288391113281,0,lowlux,nothing,07,162.18454632690705
43.94224548339844,46.34211730957031,0,lowlux,nothing,07,162.18454632690705
44.02817726135254,46.43135070800781,0,lowlux,nothing,07,162.18454632690705
44.11410903930664,46.58884811401367,0,lowlux,nothing,07,162.18454632690705
43.87434005737305,46.74634552001953,0,lowlux,nothing,07,162.18454632690705
44.158809661865234,46.58794403076172,0,lowlux,nothing,07,162.18454632690705
43.976030349731445,46.42954254150391,0,lowlux,nothing,07,162.18454632690705
43.793251037597656,46.43501853942872,0,lowlux,nothing,07,162.18454632690705
43.89565467834473,46.44049453735352,0,lowlux,nothing,07,162.18454632690705
43.9980583190918,46.327720642089844,0,lowlux,nothing,07,162.18454632690705
44.1545467376709,46.21494674682617,0,lowlux,nothing,07,162.18454632690705
44.31103515625,46.13637351989746,0,lowlux,nothing,07,162.18454632690705
44.28495407104492,46.05780029296875,0,lowlux,nothing,07,162.18454632690705
44.25887298583984,46.06486511230469,0,lowlux,nothing,07,162.18454632690705
44.23220443725586,46.07192993164063,0,lowlux,nothing,07,162.18454632690705
44.20553588867188,46.279754638671875,0,lowlux,nothing,07,162.18454632690705
43.97511863708496,46.487579345703125,0,lowlux,nothing,07,162.18454632690705
44.23784637451172,46.48545265197754,0,lowlux,nothing,07,162.18454632690705
43.910963694254555,46.48332595825195,0,lowlux,nothing,07,162.18454632690705
44.07722600301107,46.496856689453125,0,lowlux,nothing,07,162.18454632690705
44.24348831176758,46.438891092936196,0,lowlux,nothing,07,162.18454632690705
44.54853057861328,46.380925496419266,0,lowlux,nothing,07,162.18454632690705
44.43063926696777,46.32295989990234,0,lowlux,nothing,07,162.18454632690705
44.312747955322266,46.39172554016113,0,lowlux,nothing,07,162.18454632690705
44.31748962402344,46.46049118041992,0,lowlux,nothing,07,162.18454632690705
44.32223129272461,46.6308822631836,0,lowlux,nothing,07,162.18454632690705
44.32697296142578,46.61573028564454,0,lowlux,nothing,07,162.18454632690705
44.61488342285156,46.60057830810547,0,lowlux,nothing,07,162.18454632690705
44.537122090657554,46.585426330566406,0,lowlux,nothing,07,162.18454632690705
44.45936075846354,46.495418548583984,0,lowlux,nothing,07,162.18454632690705
44.38159942626953,46.615464528401695,0,lowlux,nothing,07,162.18454632690705
44.62165451049805,46.7355105082194,0,lowlux,nothing,07,162.18454632690705
44.39512634277344,46.85555648803711,0,lowlux,nothing,07,162.18454632690705
44.16859817504883,46.707916259765625,0,lowlux,nothing,07,162.18454632690705
44.08566665649414,46.56027603149414,0,lowlux,nothing,07,162.18454632690705
44.00273513793945,46.425846099853516,0,lowlux,nothing,07,162.18454632690705
44.15407180786133,46.29141616821289,0,lowlux,nothing,07,162.18454632690705
44.3054084777832,46.29321098327637,0,lowlux,nothing,07,162.18454632690705
44.2931022644043,46.29500579833984,0,lowlux,nothing,07,162.18454632690705
44.28079605102539,46.53666305541992,0,lowlux,nothing,07,162.18454632690705
44.108951568603516,46.7783203125,0,lowlux,nothing,07,162.18454632690705
43.93710708618164,46.80270004272461,0,lowlux,nothing,07,162.18454632690705
44.020647048950195,46.82707977294922,0,lowlux,nothing,07,162.18454632690705
44.10418701171875,46.80398178100586,0,lowlux,nothing,07,162.18454632690705
44.215457916259766,46.7808837890625,0,lowlux,nothing,07,162.18454632690705
44.32672882080078,46.78622245788574,0,lowlux,nothing,07,162.18454632690705
43.93802261352539,46.79156112670898,0,lowlux,nothing,07,162.18454632690705
43.54931640625,46.681901931762695,0,lowlux,nothing,07,162.18454632690705
44.02235794067383,46.572242736816406,0,lowlux,nothing,07,162.18454632690705
44.495399475097656,46.45941162109375,0,lowlux,nothing,07,162.18454632690705
44.53757667541504,46.34658050537109,0,lowlux,nothing,07,162.18454632690705
44.57975387573242,46.485605239868164,0,lowlux,nothing,07,162.18454632690705
44.63028526306152,46.624629974365234,0,lowlux,nothing,07,162.18454632690705
44.68081665039063,46.54562568664551,0,lowlux,nothing,07,162.18454632690705
44.49989191691081,46.46662139892578,0,lowlux,nothing,07,162.18454632690705
44.31896718343099,46.595481872558594,0,lowlux,nothing,07,162.18454632690705
44.13804244995117,46.576358795166016,0,lowlux,nothing,07,162.18454632690705
44.2780818939209,46.55723571777344,0,lowlux,nothing,07,162.18454632690705
44.41812133789063,46.664239247639976,0,lowlux,nothing,07,162.18454632690705
44.12982177734375,46.77124277750651,0,lowlux,nothing,07,162.18454632690705
44.2624626159668,46.87824630737305,0,lowlux,nothing,07,162.18454632690705
44.39510345458984,46.68556785583496,0,lowlux,nothing,07,162.18454632690705
44.429579416910805,46.49288940429688,0,lowlux,nothing,07,162.18454632690705
44.464055379231766,46.72074508666992,0,lowlux,nothing,07,162.18454632690705
44.498531341552734,46.73381423950195,0,lowlux,nothing,07,162.18454632690705
44.61684226989746,46.746883392333984,0,lowlux,nothing,07,162.18454632690705
44.73515319824219,46.76890563964844,0,lowlux,nothing,07,162.18454632690705
44.73036575317383,46.79092788696289,0,lowlux,nothing,07,162.18454632690705
44.759178161621094,46.812950134277344,0,lowlux,nothing,07,162.18454632690705
44.78799057006836,46.652299880981445,0,lowlux,nothing,07,162.18454632690705
44.71839141845703,46.49164962768555,0,lowlux,nothing,07,162.18454632690705
44.6487922668457,46.97272109985352,0,lowlux,nothing,07,162.18454632690705
44.579193115234375,47.00333213806152,0,lowlux,nothing,07,162.18454632690705
44.69876480102539,47.03394317626953,0,lowlux,nothing,07,162.18454632690705
44.818336486816406,46.715030670166016,0,lowlux,nothing,07,162.18454632690705
44.47033882141113,46.3961181640625,0,lowlux,nothing,07,162.18454632690705
44.12234115600586,46.415998458862305,0,lowlux,nothing,07,162.18454632690705
44.27754592895508,46.43587875366211,0,lowlux,nothing,07,162.18454632690705
44.4327507019043,46.43319193522135,0,lowlux,nothing,07,162.18454632690705
44.63508605957031,46.430505116780594,0,lowlux,nothing,07,162.18454632690705
44.566144943237305,46.42781829833984,0,lowlux,nothing,07,162.18454632690705
44.4972038269043,46.37600135803223,0,lowlux,nothing,07,162.18454632690705
44.37214787801107,46.32418441772461,0,lowlux,nothing,07,162.18454632690705
44.247091929117836,46.70467758178711,0,lowlux,nothing,07,162.18454632690705
44.12203598022461,46.44729105631511,0,lowlux,nothing,07,162.18454632690705
43.93380355834961,46.43453534444173,0,lowlux,nothing,07,162.18454632690705
44.15787887573242,46.43453534444173,0,lowlux,nothing,07,162.18454632690705
44.381954193115234,46.49322891235352,0,lowlux,nothing,07,162.18454632690705
44.60602951049805,46.45870335896811,0,lowlux,nothing,07,162.18454632690705
45.03055191040039,46.42417780558269,0,lowlux,nothing,07,162.18454632690705
44.256284077962235,46.38965225219727,0,lowlux,nothing,07,162.18454632690705
44.79245122273763,46.73173141479492,0,lowlux,nothing,07,162.18454632690705
44.67340087890625,46.610547383626304,0,lowlux,nothing,07,162.18454632690705
44.13080978393555,46.48936335245768,0,lowlux,nothing,07,162.18454632690705
44.14704386393229,46.36817932128906,0,lowlux,nothing,07,162.18454632690705
44.16327794392904,46.31968688964844,0,lowlux,nothing,07,162.18454632690705
44.17951202392578,46.45427131652832,0,lowlux,nothing,07,162.18454632690705
44.20579528808594,46.5888557434082,0,lowlux,nothing,07,162.18454632690705
44.232078552246094,46.84917449951172,0,lowlux,nothing,07,162.18454632690705
44.26547622680664,47.109493255615234,0,lowlux,nothing,07,162.18454632690705
44.29887390136719,46.94808769226074,0,lowlux,nothing,07,162.18454632690705
44.440629959106445,46.78668212890625,0,lowlux,nothing,07,162.18454632690705
44.5823860168457,46.67155838012695,0,lowlux,nothing,07,162.18454632690705
44.593326568603516,46.556434631347656,0,lowlux,nothing,07,162.18454632690705
44.60426712036133,46.472129821777344,0,lowlux,nothing,07,162.18454632690705
44.45547676086426,46.38782501220703,0,lowlux,nothing,07,162.18454632690705
44.30668640136719,46.55706596374512,0,lowlux,nothing,07,162.18454632690705
44.281517028808594,46.7263069152832,0,lowlux,nothing,07,162.18454632690705
44.25634765625,46.62224197387695,0,lowlux,nothing,07,162.18454632690705
44.27207565307617,46.5181770324707,0,lowlux,nothing,07,162.18454632690705
44.28780364990234,46.635128021240234,0,lowlux,nothing,07,162.18454632690705
44.43421936035156,46.752079010009766,0,lowlux,nothing,07,162.18454632690705
44.58063507080078,46.660139083862305,0,lowlux,nothing,07,162.18454632690705
44.31984329223633,46.56819915771485,0,lowlux,nothing,07,162.18454632690705
44.05905151367188,46.8389835357666,0,lowlux,nothing,07,162.18454632690705
43.904808044433594,47.10976791381836,0,lowlux,nothing,07,162.18454632690705
44.27679634094238,47.40967559814453,0,lowlux,nothing,07,162.18454632690705
44.135122299194336,47.7095832824707,0,lowlux,nothing,07,162.18454632690705
44.51968002319336,47.590131759643555,0,lowlux,nothing,07,162.18454632690705
44.3053035736084,47.470680236816406,0,lowlux,nothing,07,162.18454632690705
44.09092712402344,47.22776540120443,0,lowlux,nothing,07,162.18454632690705
44.35611724853516,46.984850565592446,0,lowlux,nothing,07,162.18454632690705
44.29812749226888,46.74193572998047,0,lowlux,nothing,07,162.18454632690705
44.24013773600261,46.67544937133789,0,lowlux,nothing,07,162.18454632690705
44.18214797973633,46.458988189697266,0,lowlux,nothing,07,162.18454632690705
44.08161926269531,46.24252700805664,0,lowlux,nothing,07,162.18454632690705
43.9810905456543,46.22120793660482,0,lowlux,nothing,07,162.18454632690705
44.04103469848633,46.19988886515299,0,lowlux,nothing,07,162.18454632690705
44.059749603271484,46.17856979370117,0,lowlux,nothing,07,162.18454632690705
44.07846450805664,46.19668388366699,0,lowlux,nothing,07,162.18454632690705
44.244607289632164,46.21479797363281,0,lowlux,nothing,07,162.18454632690705
44.41075007120768,46.48622131347656,0,lowlux,nothing,07,162.18454632690705
44.5768928527832,46.403263092041016,0,lowlux,nothing,07,162.18454632690705
44.231544494628906,46.32030487060547,0,lowlux,nothing,07,162.18454632690705
43.88619613647461,46.47876167297363,0,lowlux,nothing,07,162.18454632690705
44.229440689086914,46.6372184753418,0,lowlux,nothing,07,162.18454632690705
44.57268524169922,46.6761417388916,0,lowlux,nothing,07,162.18454632690705
44.36847114562988,46.715065002441406,0,lowlux,nothing,07,162.18454632690705
44.16425704956055,46.54868952433268,0,lowlux,nothing,07,162.18454632690705
44.369903564453125,46.38231404622396,0,lowlux,nothing,07,162.18454632690705
44.32180404663086,46.215938568115234,0,lowlux,nothing,07,162.18454632690705
44.273704528808594,46.26115798950195,0,lowlux,nothing,07,162.18454632690705
44.42573356628418,46.30637741088867,0,lowlux,nothing,07,162.18454632690705
44.577762603759766,46.341115951538086,0,lowlux,nothing,07,162.18454632690705
44.5048713684082,46.3758544921875,0,lowlux,nothing,07,162.18454632690705
44.43198013305664,46.43492889404297,0,lowlux,nothing,07,162.18454632690705
44.35908889770508,46.46526972452799,0,lowlux,nothing,07,162.18454632690705
44.09815979003906,46.49561055501302,0,lowlux,nothing,07,162.18454632690705
44.25470161437988,46.52595138549805,0,lowlux,nothing,07,162.18454632690705
44.4112434387207,46.225210189819336,0,lowlux,nothing,07,162.18454632690705
44.240488052368164,45.92446899414063,0,lowlux,nothing,07,162.18454632690705
44.069732666015625,46.10988807678223,0,lowlux,nothing,07,162.18454632690705
44.13728141784668,46.29530715942383,0,lowlux,nothing,07,162.18454632690705
44.20483016967773,46.4565544128418,0,lowlux,nothing,07,162.18454632690705
44.39177894592285,46.617801666259766,0,lowlux,nothing,07,162.18454632690705
44.57872772216797,46.582170486450195,0,lowlux,nothing,07,162.18454632690705
44.44640922546387,46.54653930664063,0,lowlux,nothing,07,162.18454632690705
44.314090728759766,46.59033393859863,0,lowlux,nothing,07,162.18454632690705
44.40785026550293,46.63412857055664,0,lowlux,nothing,07,162.18454632690705
44.501609802246094,46.64119338989258,0,lowlux,nothing,07,162.18454632690705
44.53378868103027,46.64825820922852,0,lowlux,nothing,07,162.18454632690705
44.56596755981445,46.7611083984375,0,lowlux,nothing,07,162.18454632690705
44.3975887298584,46.87395858764648,0,lowlux,nothing,07,162.18454632690705
44.22920989990234,46.974979400634766,0,lowlux,nothing,07,162.18454632690705
44.36614990234375,47.07600021362305,0,lowlux,nothing,07,162.18454632690705
44.50308990478516,46.988460540771484,0,lowlux,nothing,07,162.18454632690705
44.58514404296875,46.90092086791992,0,lowlux,nothing,07,162.18454632690705
44.66719818115234,46.9478759765625,0,lowlux,nothing,07,162.18454632690705
44.31889724731445,46.99483108520508,0,lowlux,nothing,07,162.18454632690705
43.97059631347656,47.006665547688804,0,lowlux,nothing,07,162.18454632690705
44.22342300415039,47.018500010172524,0,lowlux,nothing,07,162.18454632690705
44.090646743774414,47.03033447265625,0,lowlux,nothing,07,162.18454632690705
43.95787048339844,47.05070495605469,0,lowlux,nothing,07,162.18454632690705
44.0584602355957,47.071075439453125,0,lowlux,nothing,07,162.18454632690705
44.159049987792976,47.01138305664063,0,lowlux,nothing,07,162.18454632690705
44.25963973999024,46.83811569213867,0,lowlux,nothing,07,162.18454632690705
44.183494567871094,47.01494153340658,0,lowlux,nothing,07,162.18454632690705
44.10734939575195,47.01494153340658,0,lowlux,nothing,07,162.18454632690705
43.96506881713867,46.82190704345703,0,lowlux,nothing,07,162.18454632690705
43.82278823852539,47.020320892333984,0,lowlux,nothing,07,162.18454632690705
44.1410026550293,47.21873474121094,0,lowlux,nothing,07,162.18454632690705
44.4592170715332,47.14103698730469,0,lowlux,nothing,07,162.18454632690705
44.0770263671875,47.06333923339844,0,lowlux,nothing,07,162.18454632690705
43.6948356628418,47.079153060913086,0,lowlux,nothing,07,162.18454632690705
44.02055740356445,47.09496688842773,0,lowlux,nothing,07,162.18454632690705
44.34627914428711,46.96776008605957,0,lowlux,nothing,07,162.18454632690705
44.06037521362305,46.840553283691406,0,lowlux,nothing,07,162.18454632690705
43.77447128295898,46.911590576171875,0,lowlux,nothing,07,162.18454632690705
44.01368522644043,46.98262786865234,0,lowlux,nothing,07,162.18454632690705
44.25289916992188,46.91773223876953,0,lowlux,nothing,07,162.18454632690705
44.25775718688965,46.85283660888672,0,lowlux,nothing,07,162.18454632690705
44.26261520385742,46.91131019592285,0,lowlux,nothing,07,162.18454632690705
44.21510314941406,46.96978378295898,0,lowlux,nothing,07,162.18454632690705
44.1675910949707,46.8955192565918,0,lowlux,nothing,07,162.18454632690705
44.48934745788574,46.82125473022461,0,lowlux,nothing,07,162.18454632690705
44.81110382080078,46.72912724812826,0,lowlux,nothing,07,162.18454632690705
44.68647003173828,46.6369997660319,0,lowlux,nothing,07,162.18454632690705
44.50695991516113,46.54487228393555,0,lowlux,nothing,07,162.18454632690705
44.327449798583984,46.74417495727539,0,lowlux,nothing,07,162.18454632690705
44.333831787109375,46.943477630615234,0,lowlux,nothing,07,162.18454632690705
44.340213775634766,46.87647247314453,0,lowlux,nothing,07,162.18454632690705
44.338029861450195,46.80946731567383,0,lowlux,nothing,07,162.18454632690705
44.335845947265625,46.692893981933594,0,lowlux,nothing,07,162.18454632690705
44.61117362976074,46.57632064819336,0,lowlux,nothing,07,162.18454632690705
44.88650131225586,46.709529876708984,0,lowlux,nothing,07,162.18454632690705
44.41912841796875,46.84273910522461,0,lowlux,nothing,07,162.18454632690705
43.95175552368164,46.90627098083496,0,lowlux,nothing,07,162.18454632690705
43.91335487365723,46.96980285644531,0,lowlux,nothing,07,162.18454632690705
44.33064079284668,47.1871337890625,0,lowlux,nothing,07,162.18454632690705
44.3518180847168,46.930397033691406,0,lowlux,nothing,07,162.18454632690705
44.30158233642578,47.28848457336426,0,lowlux,nothing,07,162.18454632690705
44.502525329589844,47.17250442504883,0,lowlux,nothing,07,162.18454632690705
44.176368713378906,47.090742111206055,0,lowlux,nothing,07,162.18454632690705
44.217202504475914,47.00897979736328,0,lowlux,nothing,07,162.18454632690705
44.258036295572914,46.98093032836914,0,lowlux,nothing,07,162.18454632690705
44.29887008666992,46.94912338256836,0,lowlux,nothing,07,162.18454632690705
44.27859878540039,46.91731643676758,0,lowlux,nothing,07,162.18454632690705
44.291446685791016,46.8855094909668,0,lowlux,nothing,07,162.18454632690705
44.30429458618164,46.81704139709473,0,lowlux,nothing,07,162.18454632690705
44.16490936279297,46.748573303222656,0,lowlux,nothing,07,162.18454632690705
44.0255241394043,47.02828025817871,0,lowlux,nothing,07,162.18454632690705
44.28321647644043,47.307987213134766,0,lowlux,nothing,07,162.18454632690705
44.251319885253906,47.27753829956055,0,lowlux,nothing,07,162.18454632690705
44.398935317993164,47.24708938598633,0,lowlux,nothing,07,162.18454632690705
44.256961822509766,47.18793869018555,0,lowlux,nothing,07,162.18454632690705
44.12278747558594,47.128787994384766,0,lowlux,nothing,07,162.18454632690705
43.98861312866211,47.11732292175293,0,lowlux,nothing,07,162.18454632690705
44.147552490234375,47.10585784912109,0,lowlux,nothing,07,162.18454632690705
44.30649185180664,47.22639846801758,0,lowlux,nothing,07,162.18454632690705
44.24567794799805,47.34693908691406,0,lowlux,nothing,07,162.18454632690705
44.18486404418945,47.45060348510742,0,lowlux,nothing,07,162.18454632690705
44.1322021484375,47.55426788330078,0,lowlux,nothing,07,162.18454632690705
44.07954025268555,47.583160400390625,0,lowlux,nothing,07,162.18454632690705
44.15533955891927,47.61205291748047,0,lowlux,nothing,07,162.18454632690705
